"","t1","t3","t115","t116","t99","t100","t48","t49","t28","t46","t47","t29","t30","t12","t97","t98","t89","t90","t125","t126","t55","t92","t93","t31","t86","t87","t85","t123","t124","t4","t11","t13","t14","t5","t63","t64","t112","t113","t114","t88","t60","t61","t7","t6","t57","t62","t70","t71","t75","t76","t34","t35","t95","t96","t81","t82","t56","t68","t69","t27","t94","t107","t108","t39","t40","t25","t105","t106","t121","t122","t23","t53","t54","t36","t33","t17","t10","t77","t78","t104","t109","t110","t91","t102","t103","t72","t73","t32","t8","t74","t117","t118","t111","t51","t16","t79","t80","t65","t18","t19","t9","t22","t83","t84","t21","t15","t20","t45","t52","t119","t120","t101","t24","t41","t42","t58","t59","t26","t37","t38","t66","t67","t50","t43","t44","t2"
"t71",9.3579623997,6.9479683594,8.58489800663,8.58489800663,8.5848980067,8.5848980067,8.5848980068,8.5848980068,8.5848980068,8.5848980066,8.249089815,8.58489800658,8.58489800658,8.5848980065,6.8508454144,6.8508454144,6.850845414,6.850845414,6.8508454143671,6.8508454143671,6.8508454143,6.8508454143,6.6643262478,5.66243687435,6.25586433405,6.25586433405,6.18518086415,6.255864334037,6.255864334037,4.00901589595,3.5173969355,4.7364968666,3.6914488422,3.3528603218,4.689294932,4.689294932,4.68929493207,4.68929493207,4.68929493207,4.6892949321,4.68929493202,4.68929493202,2.9516046033,3.1111914127,0.94490135694,0.83659321541,0.711158393,0,4.60798692244,4.60798692244,4.60798692244,4.60798692294,4.60798692294,4.60798692294,4.60798692294,4.60798692294,4.60798692299,4.60798692302,4.60798692302,4.60798692299,4.60798692299,4.60798692299,4.60798692299,4.60798692294,4.60798692294,4.60798692254,4.7435969881,4.64381099118,4.743596988105,4.743596988105,4.5364482237,4.74359698819,4.3364508286,4.74359698819,4.0465013704,4.7435969878,5.69156605319,7.21494110439,7.21494110439,7.21494110427,7.1349306098,7.21494110429,7.21494110427,7.21494110417,7.21494110417,7.21494110427,7.21494110427,6.45552676052,7.21494110449,7.21494110439,7.21494110434,7.21494110434,7.21494110434,7.21494110439,5.90263914079,7.2149411045,7.2149411045,7.21494110449,6.29641243249,7.21494110469,5.78530015749,7.2149411041,7.2149411044,7.2149411044,7.21494110479,6.21809650849,6.03987862,7.21494110439,7.21494110442,7.21494110437,7.21494110437,7.21494110442,7.21494110459,7.21494110439,7.21494110439,7.21494110439,7.21494110439,7.21494110439,7.21494110449,7.21494110449,7.21494110449,7.21494110449,7.21494110449,7.21494110479,7.21494110479,6.4934420137
"t75",9.35796239926,6.94796835896,8.58489800619,8.58489800619,8.58489800626,8.58489800626,8.58489800636,8.58489800636,8.58489800636,8.58489800616,8.24908981456,8.58489800614,8.58489800614,8.58489800606,6.85084541396,6.85084541396,6.85084541356,6.85084541356,6.8508454139271,6.8508454139271,6.85084541386,6.85084541386,6.66432624736,5.66243687391,6.25586433361,6.25586433361,6.18518086371,6.255864333597,6.255864333597,4.00901589551,3.51739693506,4.73649686616,3.69144884176,3.35286032136,4.68929493156,4.68929493156,4.68929493163,4.68929493163,4.68929493163,4.68929493166,4.68929493158,4.68929493158,2.95160460286,3.11119141226,4.6079869225,4.60798692243,4.60798692244,4.60798692244,0,0.6771858766,1.5568813974,4.0566256559,4.0566256559,4.0566256559,4.0566256559,4.0566256559,4.31207706555,4.31207706558,4.31207706558,4.31207706555,4.31207706555,4.31207706555,4.31207706555,4.3120770655,4.3120770655,4.3120770651,4.74359698766,4.64381099074,4.743596987665,4.743596987665,4.53644822326,4.74359698775,4.33645082816,4.74359698775,4.04650136996,4.74359698736,5.69156605275,7.21494110395,7.21494110395,7.21494110383,7.13493060936,7.21494110385,7.21494110383,7.21494110373,7.21494110373,7.21494110383,7.21494110383,6.45552676008,7.21494110405,7.21494110395,7.2149411039,7.2149411039,7.2149411039,7.21494110395,5.90263914035,7.21494110406,7.21494110406,7.21494110405,6.29641243205,7.21494110425,5.78530015705,7.21494110366,7.21494110396,7.21494110396,7.21494110435,6.21809650805,6.03987861956,7.21494110395,7.21494110398,7.21494110393,7.21494110393,7.21494110398,7.21494110415,7.21494110395,7.21494110395,7.21494110395,7.21494110395,7.21494110395,7.21494110405,7.21494110405,7.21494110405,7.21494110405,7.21494110405,7.21494110435,7.21494110435,6.49344201326
"t76",9.35796239926,6.94796835896,8.58489800619,8.58489800619,8.58489800626,8.58489800626,8.58489800636,8.58489800636,8.58489800636,8.58489800616,8.24908981456,8.58489800614,8.58489800614,8.58489800606,6.85084541396,6.85084541396,6.85084541356,6.85084541356,6.8508454139271,6.8508454139271,6.85084541386,6.85084541386,6.66432624736,5.66243687391,6.25586433361,6.25586433361,6.18518086371,6.255864333597,6.255864333597,4.00901589551,3.51739693506,4.73649686616,3.69144884176,3.35286032136,4.68929493156,4.68929493156,4.68929493163,4.68929493163,4.68929493163,4.68929493166,4.68929493158,4.68929493158,2.95160460286,3.11119141226,4.6079869225,4.60798692243,4.60798692244,4.60798692244,0.6771858766,0,1.5568813974,4.0566256559,4.0566256559,4.0566256559,4.0566256559,4.0566256559,4.31207706555,4.31207706558,4.31207706558,4.31207706555,4.31207706555,4.31207706555,4.31207706555,4.3120770655,4.3120770655,4.3120770651,4.74359698766,4.64381099074,4.743596987665,4.743596987665,4.53644822326,4.74359698775,4.33645082816,4.74359698775,4.04650136996,4.74359698736,5.69156605275,7.21494110395,7.21494110395,7.21494110383,7.13493060936,7.21494110385,7.21494110383,7.21494110373,7.21494110373,7.21494110383,7.21494110383,6.45552676008,7.21494110405,7.21494110395,7.2149411039,7.2149411039,7.2149411039,7.21494110395,5.90263914035,7.21494110406,7.21494110406,7.21494110405,6.29641243205,7.21494110425,5.78530015705,7.21494110366,7.21494110396,7.21494110396,7.21494110435,6.21809650805,6.03987861956,7.21494110395,7.21494110398,7.21494110393,7.21494110393,7.21494110398,7.21494110415,7.21494110395,7.21494110395,7.21494110395,7.21494110395,7.21494110395,7.21494110405,7.21494110405,7.21494110405,7.21494110405,7.21494110405,7.21494110435,7.21494110435,6.49344201326
"t34",9.35796239926,6.94796835896,8.58489800619,8.58489800619,8.58489800626,8.58489800626,8.58489800636,8.58489800636,8.58489800636,8.58489800616,8.24908981456,8.58489800614,8.58489800614,8.58489800606,6.85084541396,6.85084541396,6.85084541356,6.85084541356,6.8508454139271,6.8508454139271,6.85084541386,6.85084541386,6.66432624736,5.66243687391,6.25586433361,6.25586433361,6.18518086371,6.255864333597,6.255864333597,4.00901589551,3.51739693506,4.73649686616,3.69144884176,3.35286032136,4.68929493156,4.68929493156,4.68929493163,4.68929493163,4.68929493163,4.68929493166,4.68929493158,4.68929493158,2.95160460286,3.11119141226,4.6079869225,4.60798692243,4.60798692244,4.60798692244,1.5568813974,1.5568813974,0,4.0566256559,4.0566256559,4.0566256559,4.0566256559,4.0566256559,4.31207706555,4.31207706558,4.31207706558,4.31207706555,4.31207706555,4.31207706555,4.31207706555,4.3120770655,4.3120770655,4.3120770651,4.74359698766,4.64381099074,4.743596987665,4.743596987665,4.53644822326,4.74359698775,4.33645082816,4.74359698775,4.04650136996,4.74359698736,5.69156605275,7.21494110395,7.21494110395,7.21494110383,7.13493060936,7.21494110385,7.21494110383,7.21494110373,7.21494110373,7.21494110383,7.21494110383,6.45552676008,7.21494110405,7.21494110395,7.2149411039,7.2149411039,7.2149411039,7.21494110395,5.90263914035,7.21494110406,7.21494110406,7.21494110405,6.29641243205,7.21494110425,5.78530015705,7.21494110366,7.21494110396,7.21494110396,7.21494110435,6.21809650805,6.03987861956,7.21494110395,7.21494110398,7.21494110393,7.21494110393,7.21494110398,7.21494110415,7.21494110395,7.21494110395,7.21494110395,7.21494110395,7.21494110395,7.21494110405,7.21494110405,7.21494110405,7.21494110405,7.21494110405,7.21494110435,7.21494110435,6.49344201326
"t35",9.35796239976,6.94796835946,8.58489800669,8.58489800669,8.58489800676,8.58489800676,8.58489800686,8.58489800686,8.58489800686,8.58489800666,8.24908981506,8.58489800664,8.58489800664,8.58489800656,6.85084541446,6.85084541446,6.85084541406,6.85084541406,6.8508454144271,6.8508454144271,6.85084541436,6.85084541436,6.66432624786,5.66243687441,6.25586433411,6.25586433411,6.18518086421,6.255864334097,6.255864334097,4.00901589601,3.51739693556,4.73649686666,3.69144884226,3.35286032186,4.68929493206,4.68929493206,4.68929493213,4.68929493213,4.68929493213,4.68929493216,4.68929493208,4.68929493208,2.95160460336,3.11119141276,4.607986923,4.60798692293,4.60798692294,4.60798692294,4.0566256559,4.0566256559,4.0566256559,0,1.5525798744,1.5525798744,1.5525798744,1.5525798744,4.31207706605,4.31207706608,4.31207706608,4.31207706605,4.31207706605,4.31207706605,4.31207706605,4.312077066,4.312077066,4.3120770656,4.74359698816,4.64381099124,4.743596988165,4.743596988165,4.53644822376,4.74359698825,4.33645082866,4.74359698825,4.04650137046,4.74359698786,5.69156605325,7.21494110445,7.21494110445,7.21494110433,7.13493060986,7.21494110435,7.21494110433,7.21494110423,7.21494110423,7.21494110433,7.21494110433,6.45552676058,7.21494110455,7.21494110445,7.2149411044,7.2149411044,7.2149411044,7.21494110445,5.90263914085,7.21494110456,7.21494110456,7.21494110455,6.29641243255,7.21494110475,5.78530015755,7.21494110416,7.21494110446,7.21494110446,7.21494110485,6.21809650855,6.03987862006,7.21494110445,7.21494110448,7.21494110443,7.21494110443,7.21494110448,7.21494110465,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110485,7.21494110485,6.49344201376
"t95",9.35796239976,6.94796835946,8.58489800669,8.58489800669,8.58489800676,8.58489800676,8.58489800686,8.58489800686,8.58489800686,8.58489800666,8.24908981506,8.58489800664,8.58489800664,8.58489800656,6.85084541446,6.85084541446,6.85084541406,6.85084541406,6.8508454144271,6.8508454144271,6.85084541436,6.85084541436,6.66432624786,5.66243687441,6.25586433411,6.25586433411,6.18518086421,6.255864334097,6.255864334097,4.00901589601,3.51739693556,4.73649686666,3.69144884226,3.35286032186,4.68929493206,4.68929493206,4.68929493213,4.68929493213,4.68929493213,4.68929493216,4.68929493208,4.68929493208,2.95160460336,3.11119141276,4.607986923,4.60798692293,4.60798692294,4.60798692294,4.0566256559,4.0566256559,4.0566256559,1.5525798744,0,0.4916503388,1.2565981894,1.2565981894,4.31207706605,4.31207706608,4.31207706608,4.31207706605,4.31207706605,4.31207706605,4.31207706605,4.312077066,4.312077066,4.3120770656,4.74359698816,4.64381099124,4.743596988165,4.743596988165,4.53644822376,4.74359698825,4.33645082866,4.74359698825,4.04650137046,4.74359698786,5.69156605325,7.21494110445,7.21494110445,7.21494110433,7.13493060986,7.21494110435,7.21494110433,7.21494110423,7.21494110423,7.21494110433,7.21494110433,6.45552676058,7.21494110455,7.21494110445,7.2149411044,7.2149411044,7.2149411044,7.21494110445,5.90263914085,7.21494110456,7.21494110456,7.21494110455,6.29641243255,7.21494110475,5.78530015755,7.21494110416,7.21494110446,7.21494110446,7.21494110485,6.21809650855,6.03987862006,7.21494110445,7.21494110448,7.21494110443,7.21494110443,7.21494110448,7.21494110465,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110485,7.21494110485,6.49344201376
"t96",9.35796239976,6.94796835946,8.58489800669,8.58489800669,8.58489800676,8.58489800676,8.58489800686,8.58489800686,8.58489800686,8.58489800666,8.24908981506,8.58489800664,8.58489800664,8.58489800656,6.85084541446,6.85084541446,6.85084541406,6.85084541406,6.8508454144271,6.8508454144271,6.85084541436,6.85084541436,6.66432624786,5.66243687441,6.25586433411,6.25586433411,6.18518086421,6.255864334097,6.255864334097,4.00901589601,3.51739693556,4.73649686666,3.69144884226,3.35286032186,4.68929493206,4.68929493206,4.68929493213,4.68929493213,4.68929493213,4.68929493216,4.68929493208,4.68929493208,2.95160460336,3.11119141276,4.607986923,4.60798692293,4.60798692294,4.60798692294,4.0566256559,4.0566256559,4.0566256559,1.5525798744,0.4916503388,0,1.2565981894,1.2565981894,4.31207706605,4.31207706608,4.31207706608,4.31207706605,4.31207706605,4.31207706605,4.31207706605,4.312077066,4.312077066,4.3120770656,4.74359698816,4.64381099124,4.743596988165,4.743596988165,4.53644822376,4.74359698825,4.33645082866,4.74359698825,4.04650137046,4.74359698786,5.69156605325,7.21494110445,7.21494110445,7.21494110433,7.13493060986,7.21494110435,7.21494110433,7.21494110423,7.21494110423,7.21494110433,7.21494110433,6.45552676058,7.21494110455,7.21494110445,7.2149411044,7.2149411044,7.2149411044,7.21494110445,5.90263914085,7.21494110456,7.21494110456,7.21494110455,6.29641243255,7.21494110475,5.78530015755,7.21494110416,7.21494110446,7.21494110446,7.21494110485,6.21809650855,6.03987862006,7.21494110445,7.21494110448,7.21494110443,7.21494110443,7.21494110448,7.21494110465,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110485,7.21494110485,6.49344201376
"t81",9.35796239976,6.94796835946,8.58489800669,8.58489800669,8.58489800676,8.58489800676,8.58489800686,8.58489800686,8.58489800686,8.58489800666,8.24908981506,8.58489800664,8.58489800664,8.58489800656,6.85084541446,6.85084541446,6.85084541406,6.85084541406,6.8508454144271,6.8508454144271,6.85084541436,6.85084541436,6.66432624786,5.66243687441,6.25586433411,6.25586433411,6.18518086421,6.255864334097,6.255864334097,4.00901589601,3.51739693556,4.73649686666,3.69144884226,3.35286032186,4.68929493206,4.68929493206,4.68929493213,4.68929493213,4.68929493213,4.68929493216,4.68929493208,4.68929493208,2.95160460336,3.11119141276,4.607986923,4.60798692293,4.60798692294,4.60798692294,4.0566256559,4.0566256559,4.0566256559,1.5525798744,1.2565981894,1.2565981894,0,0.6531064338,4.31207706605,4.31207706608,4.31207706608,4.31207706605,4.31207706605,4.31207706605,4.31207706605,4.312077066,4.312077066,4.3120770656,4.74359698816,4.64381099124,4.743596988165,4.743596988165,4.53644822376,4.74359698825,4.33645082866,4.74359698825,4.04650137046,4.74359698786,5.69156605325,7.21494110445,7.21494110445,7.21494110433,7.13493060986,7.21494110435,7.21494110433,7.21494110423,7.21494110423,7.21494110433,7.21494110433,6.45552676058,7.21494110455,7.21494110445,7.2149411044,7.2149411044,7.2149411044,7.21494110445,5.90263914085,7.21494110456,7.21494110456,7.21494110455,6.29641243255,7.21494110475,5.78530015755,7.21494110416,7.21494110446,7.21494110446,7.21494110485,6.21809650855,6.03987862006,7.21494110445,7.21494110448,7.21494110443,7.21494110443,7.21494110448,7.21494110465,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110485,7.21494110485,6.49344201376
"t82",9.35796239976,6.94796835946,8.58489800669,8.58489800669,8.58489800676,8.58489800676,8.58489800686,8.58489800686,8.58489800686,8.58489800666,8.24908981506,8.58489800664,8.58489800664,8.58489800656,6.85084541446,6.85084541446,6.85084541406,6.85084541406,6.8508454144271,6.8508454144271,6.85084541436,6.85084541436,6.66432624786,5.66243687441,6.25586433411,6.25586433411,6.18518086421,6.255864334097,6.255864334097,4.00901589601,3.51739693556,4.73649686666,3.69144884226,3.35286032186,4.68929493206,4.68929493206,4.68929493213,4.68929493213,4.68929493213,4.68929493216,4.68929493208,4.68929493208,2.95160460336,3.11119141276,4.607986923,4.60798692293,4.60798692294,4.60798692294,4.0566256559,4.0566256559,4.0566256559,1.5525798744,1.2565981894,1.2565981894,0.6531064338,0,4.31207706605,4.31207706608,4.31207706608,4.31207706605,4.31207706605,4.31207706605,4.31207706605,4.312077066,4.312077066,4.3120770656,4.74359698816,4.64381099124,4.743596988165,4.743596988165,4.53644822376,4.74359698825,4.33645082866,4.74359698825,4.04650137046,4.74359698786,5.69156605325,7.21494110445,7.21494110445,7.21494110433,7.13493060986,7.21494110435,7.21494110433,7.21494110423,7.21494110423,7.21494110433,7.21494110433,6.45552676058,7.21494110455,7.21494110445,7.2149411044,7.2149411044,7.2149411044,7.21494110445,5.90263914085,7.21494110456,7.21494110456,7.21494110455,6.29641243255,7.21494110475,5.78530015755,7.21494110416,7.21494110446,7.21494110446,7.21494110485,6.21809650855,6.03987862006,7.21494110445,7.21494110448,7.21494110443,7.21494110443,7.21494110448,7.21494110465,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110445,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110455,7.21494110485,7.21494110485,6.49344201376
"t56",9.35796239981,6.94796835951,8.58489800674,8.58489800674,8.58489800681,8.58489800681,8.58489800691,8.58489800691,8.58489800691,8.58489800671,8.24908981511,8.58489800669,8.58489800669,8.58489800661,6.85084541451,6.85084541451,6.85084541411,6.85084541411,6.8508454144771,6.8508454144771,6.85084541441,6.85084541441,6.66432624791,5.66243687446,6.25586433416,6.25586433416,6.18518086426,6.255864334147,6.255864334147,4.00901589606,3.51739693561,4.73649686671,3.69144884231,3.35286032191,4.68929493211,4.68929493211,4.68929493218,4.68929493218,4.68929493218,4.68929493221,4.68929493213,4.68929493213,2.95160460341,3.11119141281,4.60798692305,4.60798692298,4.60798692299,4.60798692299,4.31207706555,4.31207706555,4.31207706555,4.31207706605,4.31207706605,4.31207706605,4.31207706605,4.31207706605,0,0.96460177883,0.96460177883,2.1777662392,2.1777662392,2.1777662392,2.1777662392,2.29969826205,2.29969826205,2.29969826165,4.74359698821,4.64381099129,4.743596988215,4.743596988215,4.53644822381,4.7435969883,4.33645082871,4.7435969883,4.04650137051,4.74359698791,5.6915660533,7.2149411045,7.2149411045,7.21494110438,7.13493060991,7.2149411044,7.21494110438,7.21494110428,7.21494110428,7.21494110438,7.21494110438,6.45552676063,7.2149411046,7.2149411045,7.21494110445,7.21494110445,7.21494110445,7.2149411045,5.9026391409,7.21494110461,7.21494110461,7.2149411046,6.2964124326,7.2149411048,5.7853001576,7.21494110421,7.21494110451,7.21494110451,7.2149411049,6.2180965086,6.03987862011,7.2149411045,7.21494110453,7.21494110448,7.21494110448,7.21494110453,7.2149411047,7.2149411045,7.2149411045,7.2149411045,7.2149411045,7.2149411045,7.2149411046,7.2149411046,7.2149411046,7.2149411046,7.2149411046,7.2149411049,7.2149411049,6.49344201381
"t68",9.35796239984,6.94796835954,8.58489800677,8.58489800677,8.58489800684,8.58489800684,8.58489800694,8.58489800694,8.58489800694,8.58489800674,8.24908981514,8.58489800672,8.58489800672,8.58489800664,6.85084541454,6.85084541454,6.85084541414,6.85084541414,6.8508454145071,6.8508454145071,6.85084541444,6.85084541444,6.66432624794,5.66243687449,6.25586433419,6.25586433419,6.18518086429,6.255864334177,6.255864334177,4.00901589609,3.51739693564,4.73649686674,3.69144884234,3.35286032194,4.68929493214,4.68929493214,4.68929493221,4.68929493221,4.68929493221,4.68929493224,4.68929493216,4.68929493216,2.95160460344,3.11119141284,4.60798692308,4.60798692301,4.60798692302,4.60798692302,4.31207706558,4.31207706558,4.31207706558,4.31207706608,4.31207706608,4.31207706608,4.31207706608,4.31207706608,0.96460177883,0,0.7694745552,2.17776623923,2.17776623923,2.17776623923,2.17776623923,2.29969826208,2.29969826208,2.29969826168,4.74359698824,4.64381099132,4.743596988245,4.743596988245,4.53644822384,4.74359698833,4.33645082874,4.74359698833,4.04650137054,4.74359698794,5.69156605333,7.21494110453,7.21494110453,7.21494110441,7.13493060994,7.21494110443,7.21494110441,7.21494110431,7.21494110431,7.21494110441,7.21494110441,6.45552676066,7.21494110463,7.21494110453,7.21494110448,7.21494110448,7.21494110448,7.21494110453,5.90263914093,7.21494110464,7.21494110464,7.21494110463,6.29641243263,7.21494110483,5.78530015763,7.21494110424,7.21494110454,7.21494110454,7.21494110493,6.21809650863,6.03987862014,7.21494110453,7.21494110456,7.21494110451,7.21494110451,7.21494110456,7.21494110473,7.21494110453,7.21494110453,7.21494110453,7.21494110453,7.21494110453,7.21494110463,7.21494110463,7.21494110463,7.21494110463,7.21494110463,7.21494110493,7.21494110493,6.49344201384
