"","t1","t68","t69","t48","t97","t98","t23","t71","t90","t91","t32","t36","t51","t52","t16","t38","t39","t101","t102","t29","t20","t34","t86","t87","t31","t18","t6","t49","t50","t37","t40","t41","t7","t3","t63","t64","t55","t83","t84","t79","t75","t76","t47","t28","t15","t99","t100","t114","t115","t88","t89","t103","t104","t62","t46","t77","t78","t10","t11","t9","t5","t4","t44","t118","t119","t58","t95","t96","t92","t74","t93","t94","t66","t67","t30","t59","t60","t2","t14","t21","t110","t111","t42","t43","t33","t61","t80","t109","t116","t117","t24","t25","t22","t17","t8","t70","t81","t82","t12","t13","t53","t54","t19","t45","t56","t57","t85","t105","t106","t26","t27","t112","t113","t65","t72","t73","t107","t108","t35"
"t32",2.9599079859,2.0879127964,2.0879127964,1.5951211112,1.59512111124,1.59512111124,1.5181928952,1.299055572,1.299055572,1.299055572,0,4.3861147583,4.3861147583,4.3861147583,3.4960366259,4.3861147583,4.38611475834,4.38611475838,4.38611475838,3.8595259971,4.38611475834,4.38611475831,4.38611475831,4.38611475831,3.74431075722,4.38611475784,4.38611475814,5.53516809131,5.53516809131,5.53516809131,5.53516809141,5.53516809141,4.45708493261,4.24951274971,5.5351680912,5.5351680912,5.53516809121,5.53516809148,5.53516809148,5.5351680915,5.53516809159,5.53516809159,5.53516809149,5.03755181819,5.0188721383,5.53516809138,5.53516809138,5.53516809138,5.53516809138,5.53516809136,5.53516809136,5.53516809142,5.53516809142,5.53516809147,5.53516809147,5.5351680913,5.5351680913,4.757715910294,4.406458556694,4.9143295995,4.19967244094,5.53516809145,5.5351680914,5.535168091398,5.535168091398,5.5351680914,5.5351680916,5.5351680916,5.5351680916,5.9932607133,5.9932607133,5.9932607133,5.99326071325,5.99326071325,5.9932607133,5.7325013839,5.9932607133,3.87657898211,5.65041342486,5.99326071306,5.99326071307,5.99326071307,5.99326071314,5.99326071314,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.57319053256,5.99326071306,5.9932607131,5.9932607132,5.99326071347,5.99326071257,5.99326071257,5.99326071257,5.9932607131,5.9932607131,5.9932607129,5.9932607129,5.9932607129,5.7247124477,5.99326071302,5.99326071302,5.9932607129,5.98995911465,5.99326071294,5.99326071289,5.99326071289,5.99326071289,5.99326071289,5.99326071286,5.99326071286,5.993260712857,5.993260712867,5.993260712867,5.6024452575
"t36",2.9599079858,4.3861147583,4.3861147583,4.3861147583,4.38611475834,4.38611475834,4.3861147583,4.3861147583,4.3861147583,4.3861147583,4.3861147583,0,1.1224632186,1.1224632186,1.4103200772,2.924814902,2.92481490204,2.92481490208,2.92481490208,2.3982261408,3.33958568344,3.33958568341,3.33958568341,3.33958568341,2.69778168232,3.33958568294,3.33958568324,5.53516809121,5.53516809121,5.53516809121,5.53516809131,5.53516809131,4.45708493251,4.24951274961,5.5351680911,5.5351680911,5.53516809111,5.53516809138,5.53516809138,5.5351680914,5.53516809149,5.53516809149,5.53516809139,5.03755181809,5.0188721382,5.53516809128,5.53516809128,5.53516809128,5.53516809128,5.53516809126,5.53516809126,5.53516809132,5.53516809132,5.53516809137,5.53516809137,5.5351680912,5.5351680912,4.757715910194,4.406458556594,4.9143295994,4.19967244084,5.53516809135,5.5351680913,5.535168091298,5.535168091298,5.5351680913,5.5351680915,5.5351680915,5.5351680915,5.9932607132,5.9932607132,5.9932607132,5.99326071315,5.99326071315,5.9932607132,5.7325013838,5.9932607132,3.87657898201,5.65041342476,5.99326071296,5.99326071297,5.99326071297,5.99326071304,5.99326071304,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.57319053246,5.99326071296,5.993260713,5.9932607131,5.99326071337,5.99326071247,5.99326071247,5.99326071247,5.993260713,5.993260713,5.9932607128,5.9932607128,5.9932607128,5.7247124476,5.99326071292,5.99326071292,5.9932607128,5.98995911455,5.99326071284,5.99326071279,5.99326071279,5.99326071279,5.99326071279,5.99326071276,5.99326071276,5.993260712757,5.993260712767,5.993260712767,5.6024452574
"t51",2.9599079858,4.3861147583,4.3861147583,4.3861147583,4.38611475834,4.38611475834,4.3861147583,4.3861147583,4.3861147583,4.3861147583,4.3861147583,1.1224632186,0,0.8859949292,1.4103200772,2.924814902,2.92481490204,2.92481490208,2.92481490208,2.3982261408,3.33958568344,3.33958568341,3.33958568341,3.33958568341,2.69778168232,3.33958568294,3.33958568324,5.53516809121,5.53516809121,5.53516809121,5.53516809131,5.53516809131,4.45708493251,4.24951274961,5.5351680911,5.5351680911,5.53516809111,5.53516809138,5.53516809138,5.5351680914,5.53516809149,5.53516809149,5.53516809139,5.03755181809,5.0188721382,5.53516809128,5.53516809128,5.53516809128,5.53516809128,5.53516809126,5.53516809126,5.53516809132,5.53516809132,5.53516809137,5.53516809137,5.5351680912,5.5351680912,4.757715910194,4.406458556594,4.9143295994,4.19967244084,5.53516809135,5.5351680913,5.535168091298,5.535168091298,5.5351680913,5.5351680915,5.5351680915,5.5351680915,5.9932607132,5.9932607132,5.9932607132,5.99326071315,5.99326071315,5.9932607132,5.7325013838,5.9932607132,3.87657898201,5.65041342476,5.99326071296,5.99326071297,5.99326071297,5.99326071304,5.99326071304,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.57319053246,5.99326071296,5.993260713,5.9932607131,5.99326071337,5.99326071247,5.99326071247,5.99326071247,5.993260713,5.993260713,5.9932607128,5.9932607128,5.9932607128,5.7247124476,5.99326071292,5.99326071292,5.9932607128,5.98995911455,5.99326071284,5.99326071279,5.99326071279,5.99326071279,5.99326071279,5.99326071276,5.99326071276,5.993260712757,5.993260712767,5.993260712767,5.6024452574
"t52",2.9599079858,4.3861147583,4.3861147583,4.3861147583,4.38611475834,4.38611475834,4.3861147583,4.3861147583,4.3861147583,4.3861147583,4.3861147583,1.1224632186,0.8859949292,0,1.4103200772,2.924814902,2.92481490204,2.92481490208,2.92481490208,2.3982261408,3.33958568344,3.33958568341,3.33958568341,3.33958568341,2.69778168232,3.33958568294,3.33958568324,5.53516809121,5.53516809121,5.53516809121,5.53516809131,5.53516809131,4.45708493251,4.24951274961,5.5351680911,5.5351680911,5.53516809111,5.53516809138,5.53516809138,5.5351680914,5.53516809149,5.53516809149,5.53516809139,5.03755181809,5.0188721382,5.53516809128,5.53516809128,5.53516809128,5.53516809128,5.53516809126,5.53516809126,5.53516809132,5.53516809132,5.53516809137,5.53516809137,5.5351680912,5.5351680912,4.757715910194,4.406458556594,4.9143295994,4.19967244084,5.53516809135,5.5351680913,5.535168091298,5.535168091298,5.5351680913,5.5351680915,5.5351680915,5.5351680915,5.9932607132,5.9932607132,5.9932607132,5.99326071315,5.99326071315,5.9932607132,5.7325013838,5.9932607132,3.87657898201,5.65041342476,5.99326071296,5.99326071297,5.99326071297,5.99326071304,5.99326071304,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.57319053246,5.99326071296,5.993260713,5.9932607131,5.99326071337,5.99326071247,5.99326071247,5.99326071247,5.993260713,5.993260713,5.9932607128,5.9932607128,5.9932607128,5.7247124476,5.99326071292,5.99326071292,5.9932607128,5.98995911455,5.99326071284,5.99326071279,5.99326071279,5.99326071279,5.99326071279,5.99326071276,5.99326071276,5.993260712757,5.993260712767,5.993260712767,5.6024452574
"t16",2.0698298534,3.4960366259,3.4960366259,3.4960366259,3.49603662594,3.49603662594,3.4960366259,3.4960366259,3.4960366259,3.4960366259,3.4960366259,1.4103200772,1.4103200772,1.4103200772,0,2.0347367696,2.03473676964,2.03473676968,2.03473676968,1.5081480084,2.44950755104,2.44950755101,2.44950755101,2.44950755101,1.80770354992,2.44950755054,2.44950755084,4.64508995881,4.64508995881,4.64508995881,4.64508995891,4.64508995891,3.56700680011,3.35943461721,4.6450899587,4.6450899587,4.64508995871,4.64508995898,4.64508995898,4.645089959,4.64508995909,4.64508995909,4.64508995899,4.14747368569,4.1287940058,4.64508995888,4.64508995888,4.64508995888,4.64508995888,4.64508995886,4.64508995886,4.64508995892,4.64508995892,4.64508995897,4.64508995897,4.6450899588,4.6450899588,3.867637777794,3.516380424194,4.024251467,3.30959430844,4.64508995895,4.6450899589,4.645089958898,4.645089958898,4.6450899589,4.6450899591,4.6450899591,4.6450899591,5.1031825808,5.1031825808,5.1031825808,5.10318258075,5.10318258075,5.1031825808,4.8424232514,5.1031825808,2.98650084961,4.76033529236,5.10318258056,5.10318258057,5.10318258057,5.10318258064,5.10318258064,5.10318258055,5.10318258055,5.10318258055,5.10318258055,5.10318258055,5.10318258055,4.68311240006,5.10318258056,5.1031825806,5.1031825807,5.10318258097,5.10318258007,5.10318258007,5.10318258007,5.1031825806,5.1031825806,5.1031825804,5.1031825804,5.1031825804,4.8346343152,5.10318258052,5.10318258052,5.1031825804,5.09988098215,5.10318258044,5.10318258039,5.10318258039,5.10318258039,5.10318258039,5.10318258036,5.10318258036,5.103182580357,5.103182580367,5.103182580367,4.712367125
"t38",2.9599079858,4.3861147583,4.3861147583,4.3861147583,4.38611475834,4.38611475834,4.3861147583,4.3861147583,4.3861147583,4.3861147583,4.3861147583,2.924814902,2.924814902,2.924814902,2.0347367696,0,1.09713060124,1.09713060128,1.09713060128,0.832061597,3.33958568344,3.33958568341,3.33958568341,3.33958568341,2.69778168232,3.33958568294,3.33958568324,5.53516809121,5.53516809121,5.53516809121,5.53516809131,5.53516809131,4.45708493251,4.24951274961,5.5351680911,5.5351680911,5.53516809111,5.53516809138,5.53516809138,5.5351680914,5.53516809149,5.53516809149,5.53516809139,5.03755181809,5.0188721382,5.53516809128,5.53516809128,5.53516809128,5.53516809128,5.53516809126,5.53516809126,5.53516809132,5.53516809132,5.53516809137,5.53516809137,5.5351680912,5.5351680912,4.757715910194,4.406458556594,4.9143295994,4.19967244084,5.53516809135,5.5351680913,5.535168091298,5.535168091298,5.5351680913,5.5351680915,5.5351680915,5.5351680915,5.9932607132,5.9932607132,5.9932607132,5.99326071315,5.99326071315,5.9932607132,5.7325013838,5.9932607132,3.87657898201,5.65041342476,5.99326071296,5.99326071297,5.99326071297,5.99326071304,5.99326071304,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.99326071295,5.57319053246,5.99326071296,5.993260713,5.9932607131,5.99326071337,5.99326071247,5.99326071247,5.99326071247,5.993260713,5.993260713,5.9932607128,5.9932607128,5.9932607128,5.7247124476,5.99326071292,5.99326071292,5.9932607128,5.98995911455,5.99326071284,5.99326071279,5.99326071279,5.99326071279,5.99326071279,5.99326071276,5.99326071276,5.993260712757,5.993260712767,5.993260712767,5.6024452574
"t39",2.95990798584,4.38611475834,4.38611475834,4.38611475834,4.38611475838,4.38611475838,4.38611475834,4.38611475834,4.38611475834,4.38611475834,4.38611475834,2.92481490204,2.92481490204,2.92481490204,2.03473676964,1.09713060124,0,1.06423064444,1.06423064444,0.83206159704,3.33958568348,3.33958568345,3.33958568345,3.33958568345,2.69778168236,3.33958568298,3.33958568328,5.53516809125,5.53516809125,5.53516809125,5.53516809135,5.53516809135,4.45708493255,4.24951274965,5.53516809114,5.53516809114,5.53516809115,5.53516809142,5.53516809142,5.53516809144,5.53516809153,5.53516809153,5.53516809143,5.03755181813,5.01887213824,5.53516809132,5.53516809132,5.53516809132,5.53516809132,5.5351680913,5.5351680913,5.53516809136,5.53516809136,5.53516809141,5.53516809141,5.53516809124,5.53516809124,4.757715910234,4.406458556634,4.91432959944,4.19967244088,5.53516809139,5.53516809134,5.535168091338,5.535168091338,5.53516809134,5.53516809154,5.53516809154,5.53516809154,5.99326071324,5.99326071324,5.99326071324,5.99326071319,5.99326071319,5.99326071324,5.73250138384,5.99326071324,3.87657898205,5.6504134248,5.993260713,5.99326071301,5.99326071301,5.99326071308,5.99326071308,5.99326071299,5.99326071299,5.99326071299,5.99326071299,5.99326071299,5.99326071299,5.5731905325,5.993260713,5.99326071304,5.99326071314,5.99326071341,5.99326071251,5.99326071251,5.99326071251,5.99326071304,5.99326071304,5.99326071284,5.99326071284,5.99326071284,5.72471244764,5.99326071296,5.99326071296,5.99326071284,5.98995911459,5.99326071288,5.99326071283,5.99326071283,5.99326071283,5.99326071283,5.9932607128,5.9932607128,5.993260712797,5.993260712807,5.993260712807,5.60244525744
"t101",2.95990798588,4.38611475838,4.38611475838,4.38611475838,4.38611475842,4.38611475842,4.38611475838,4.38611475838,4.38611475838,4.38611475838,4.38611475838,2.92481490208,2.92481490208,2.92481490208,2.03473676968,1.09713060128,1.06423064444,0,0.09205626588,0.83206159708,3.33958568352,3.33958568349,3.33958568349,3.33958568349,2.6977816824,3.33958568302,3.33958568332,5.53516809129,5.53516809129,5.53516809129,5.53516809139,5.53516809139,4.45708493259,4.24951274969,5.53516809118,5.53516809118,5.53516809119,5.53516809146,5.53516809146,5.53516809148,5.53516809157,5.53516809157,5.53516809147,5.03755181817,5.01887213828,5.53516809136,5.53516809136,5.53516809136,5.53516809136,5.53516809134,5.53516809134,5.5351680914,5.5351680914,5.53516809145,5.53516809145,5.53516809128,5.53516809128,4.757715910274,4.406458556674,4.91432959948,4.19967244092,5.53516809143,5.53516809138,5.535168091378,5.535168091378,5.53516809138,5.53516809158,5.53516809158,5.53516809158,5.99326071328,5.99326071328,5.99326071328,5.99326071323,5.99326071323,5.99326071328,5.73250138388,5.99326071328,3.87657898209,5.65041342484,5.99326071304,5.99326071305,5.99326071305,5.99326071312,5.99326071312,5.99326071303,5.99326071303,5.99326071303,5.99326071303,5.99326071303,5.99326071303,5.57319053254,5.99326071304,5.99326071308,5.99326071318,5.99326071345,5.99326071255,5.99326071255,5.99326071255,5.99326071308,5.99326071308,5.99326071288,5.99326071288,5.99326071288,5.72471244768,5.993260713,5.993260713,5.99326071288,5.98995911463,5.99326071292,5.99326071287,5.99326071287,5.99326071287,5.99326071287,5.99326071284,5.99326071284,5.993260712837,5.993260712847,5.993260712847,5.60244525748
"t102",2.95990798588,4.38611475838,4.38611475838,4.38611475838,4.38611475842,4.38611475842,4.38611475838,4.38611475838,4.38611475838,4.38611475838,4.38611475838,2.92481490208,2.92481490208,2.92481490208,2.03473676968,1.09713060128,1.06423064444,0.09205626588,0,0.83206159708,3.33958568352,3.33958568349,3.33958568349,3.33958568349,2.6977816824,3.33958568302,3.33958568332,5.53516809129,5.53516809129,5.53516809129,5.53516809139,5.53516809139,4.45708493259,4.24951274969,5.53516809118,5.53516809118,5.53516809119,5.53516809146,5.53516809146,5.53516809148,5.53516809157,5.53516809157,5.53516809147,5.03755181817,5.01887213828,5.53516809136,5.53516809136,5.53516809136,5.53516809136,5.53516809134,5.53516809134,5.5351680914,5.5351680914,5.53516809145,5.53516809145,5.53516809128,5.53516809128,4.757715910274,4.406458556674,4.91432959948,4.19967244092,5.53516809143,5.53516809138,5.535168091378,5.535168091378,5.53516809138,5.53516809158,5.53516809158,5.53516809158,5.99326071328,5.99326071328,5.99326071328,5.99326071323,5.99326071323,5.99326071328,5.73250138388,5.99326071328,3.87657898209,5.65041342484,5.99326071304,5.99326071305,5.99326071305,5.99326071312,5.99326071312,5.99326071303,5.99326071303,5.99326071303,5.99326071303,5.99326071303,5.99326071303,5.57319053254,5.99326071304,5.99326071308,5.99326071318,5.99326071345,5.99326071255,5.99326071255,5.99326071255,5.99326071308,5.99326071308,5.99326071288,5.99326071288,5.99326071288,5.72471244768,5.993260713,5.993260713,5.99326071288,5.98995911463,5.99326071292,5.99326071287,5.99326071287,5.99326071287,5.99326071287,5.99326071284,5.99326071284,5.993260712837,5.993260712847,5.993260712847,5.60244525748
"t29",2.4333192246,3.8595259971,3.8595259971,3.8595259971,3.85952599714,3.85952599714,3.8595259971,3.8595259971,3.8595259971,3.8595259971,3.8595259971,2.3982261408,2.3982261408,2.3982261408,1.5081480084,0.832061597,0.83206159704,0.83206159708,0.83206159708,0,2.81299692224,2.81299692221,2.81299692221,2.81299692221,2.17119292112,2.81299692174,2.81299692204,5.00857933001,5.00857933001,5.00857933001,5.00857933011,5.00857933011,3.93049617131,3.72292398841,5.0085793299,5.0085793299,5.00857932991,5.00857933018,5.00857933018,5.0085793302,5.00857933029,5.00857933029,5.00857933019,4.51096305689,4.492283377,5.00857933008,5.00857933008,5.00857933008,5.00857933008,5.00857933006,5.00857933006,5.00857933012,5.00857933012,5.00857933017,5.00857933017,5.00857933,5.00857933,4.231127148994,3.879869795394,4.3877408382,3.67308367964,5.00857933015,5.0085793301,5.008579330098,5.008579330098,5.0085793301,5.0085793303,5.0085793303,5.0085793303,5.466671952,5.466671952,5.466671952,5.46667195195,5.46667195195,5.466671952,5.2059126226,5.466671952,3.34999022081,5.12382466356,5.46667195176,5.46667195177,5.46667195177,5.46667195184,5.46667195184,5.46667195175,5.46667195175,5.46667195175,5.46667195175,5.46667195175,5.46667195175,5.04660177126,5.46667195176,5.4666719518,5.4666719519,5.46667195217,5.46667195127,5.46667195127,5.46667195127,5.4666719518,5.4666719518,5.4666719516,5.4666719516,5.4666719516,5.1981236864,5.46667195172,5.46667195172,5.4666719516,5.46337035335,5.46667195164,5.46667195159,5.46667195159,5.46667195159,5.46667195159,5.46667195156,5.46667195156,5.466671951557,5.466671951567,5.466671951567,5.0758564962
"t20",2.95990798584,4.38611475834,4.38611475834,4.38611475834,4.38611475838,4.38611475838,4.38611475834,4.38611475834,4.38611475834,4.38611475834,4.38611475834,3.33958568344,3.33958568344,3.33958568344,2.44950755104,3.33958568344,3.33958568348,3.33958568352,3.33958568352,2.81299692224,0,1.91550545197,1.91550545197,1.91550545197,1.27370145088,2.1610819045,3.1411201502,5.53516809125,5.53516809125,5.53516809125,5.53516809135,5.53516809135,4.45708493255,4.24951274965,5.53516809114,5.53516809114,5.53516809115,5.53516809142,5.53516809142,5.53516809144,5.53516809153,5.53516809153,5.53516809143,5.03755181813,5.01887213824,5.53516809132,5.53516809132,5.53516809132,5.53516809132,5.5351680913,5.5351680913,5.53516809136,5.53516809136,5.53516809141,5.53516809141,5.53516809124,5.53516809124,4.757715910234,4.406458556634,4.91432959944,4.19967244088,5.53516809139,5.53516809134,5.535168091338,5.535168091338,5.53516809134,5.53516809154,5.53516809154,5.53516809154,5.99326071324,5.99326071324,5.99326071324,5.99326071319,5.99326071319,5.99326071324,5.73250138384,5.99326071324,3.87657898205,5.6504134248,5.993260713,5.99326071301,5.99326071301,5.99326071308,5.99326071308,5.99326071299,5.99326071299,5.99326071299,5.99326071299,5.99326071299,5.99326071299,5.5731905325,5.993260713,5.99326071304,5.99326071314,5.99326071341,5.99326071251,5.99326071251,5.99326071251,5.99326071304,5.99326071304,5.99326071284,5.99326071284,5.99326071284,5.72471244764,5.99326071296,5.99326071296,5.99326071284,5.98995911459,5.99326071288,5.99326071283,5.99326071283,5.99326071283,5.99326071283,5.9932607128,5.9932607128,5.993260712797,5.993260712807,5.993260712807,5.60244525744
"t34",2.95990798581,4.38611475831,4.38611475831,4.38611475831,4.38611475835,4.38611475835,4.38611475831,4.38611475831,4.38611475831,4.38611475831,4.38611475831,3.33958568341,3.33958568341,3.33958568341,2.44950755101,3.33958568341,3.33958568345,3.33958568349,3.33958568349,2.81299692221,1.91550545197,0,1.1617736738,1.1617736738,0.67162474345,2.16108190447,3.14112015017,5.53516809122,5.53516809122,5.53516809122,5.53516809132,5.53516809132,4.45708493252,4.24951274962,5.53516809111,5.53516809111,5.53516809112,5.53516809139,5.53516809139,5.53516809141,5.5351680915,5.5351680915,5.5351680914,5.0375518181,5.01887213821,5.53516809129,5.53516809129,5.53516809129,5.53516809129,5.53516809127,5.53516809127,5.53516809133,5.53516809133,5.53516809138,5.53516809138,5.53516809121,5.53516809121,4.757715910204,4.406458556604,4.91432959941,4.19967244085,5.53516809136,5.53516809131,5.535168091308,5.535168091308,5.53516809131,5.53516809151,5.53516809151,5.53516809151,5.99326071321,5.99326071321,5.99326071321,5.99326071316,5.99326071316,5.99326071321,5.73250138381,5.99326071321,3.87657898202,5.65041342477,5.99326071297,5.99326071298,5.99326071298,5.99326071305,5.99326071305,5.99326071296,5.99326071296,5.99326071296,5.99326071296,5.99326071296,5.99326071296,5.57319053247,5.99326071297,5.99326071301,5.99326071311,5.99326071338,5.99326071248,5.99326071248,5.99326071248,5.99326071301,5.99326071301,5.99326071281,5.99326071281,5.99326071281,5.72471244761,5.99326071293,5.99326071293,5.99326071281,5.98995911456,5.99326071285,5.9932607128,5.9932607128,5.9932607128,5.9932607128,5.99326071277,5.99326071277,5.993260712767,5.993260712777,5.993260712777,5.60244525741
"t86",2.95990798581,4.38611475831,4.38611475831,4.38611475831,4.38611475835,4.38611475835,4.38611475831,4.38611475831,4.38611475831,4.38611475831,4.38611475831,3.33958568341,3.33958568341,3.33958568341,2.44950755101,3.33958568341,3.33958568345,3.33958568349,3.33958568349,2.81299692221,1.91550545197,1.1617736738,0,0.3171513956,0.67162474345,2.16108190447,3.14112015017,5.53516809122,5.53516809122,5.53516809122,5.53516809132,5.53516809132,4.45708493252,4.24951274962,5.53516809111,5.53516809111,5.53516809112,5.53516809139,5.53516809139,5.53516809141,5.5351680915,5.5351680915,5.5351680914,5.0375518181,5.01887213821,5.53516809129,5.53516809129,5.53516809129,5.53516809129,5.53516809127,5.53516809127,5.53516809133,5.53516809133,5.53516809138,5.53516809138,5.53516809121,5.53516809121,4.757715910204,4.406458556604,4.91432959941,4.19967244085,5.53516809136,5.53516809131,5.535168091308,5.535168091308,5.53516809131,5.53516809151,5.53516809151,5.53516809151,5.99326071321,5.99326071321,5.99326071321,5.99326071316,5.99326071316,5.99326071321,5.73250138381,5.99326071321,3.87657898202,5.65041342477,5.99326071297,5.99326071298,5.99326071298,5.99326071305,5.99326071305,5.99326071296,5.99326071296,5.99326071296,5.99326071296,5.99326071296,5.99326071296,5.57319053247,5.99326071297,5.99326071301,5.99326071311,5.99326071338,5.99326071248,5.99326071248,5.99326071248,5.99326071301,5.99326071301,5.99326071281,5.99326071281,5.99326071281,5.72471244761,5.99326071293,5.99326071293,5.99326071281,5.98995911456,5.99326071285,5.9932607128,5.9932607128,5.9932607128,5.9932607128,5.99326071277,5.99326071277,5.993260712767,5.993260712777,5.993260712777,5.60244525741
"t87",2.95990798581,4.38611475831,4.38611475831,4.38611475831,4.38611475835,4.38611475835,4.38611475831,4.38611475831,4.38611475831,4.38611475831,4.38611475831,3.33958568341,3.33958568341,3.33958568341,2.44950755101,3.33958568341,3.33958568345,3.33958568349,3.33958568349,2.81299692221,1.91550545197,1.1617736738,0.3171513956,0,0.67162474345,2.16108190447,3.14112015017,5.53516809122,5.53516809122,5.53516809122,5.53516809132,5.53516809132,4.45708493252,4.24951274962,5.53516809111,5.53516809111,5.53516809112,5.53516809139,5.53516809139,5.53516809141,5.5351680915,5.5351680915,5.5351680914,5.0375518181,5.01887213821,5.53516809129,5.53516809129,5.53516809129,5.53516809129,5.53516809127,5.53516809127,5.53516809133,5.53516809133,5.53516809138,5.53516809138,5.53516809121,5.53516809121,4.757715910204,4.406458556604,4.91432959941,4.19967244085,5.53516809136,5.53516809131,5.535168091308,5.535168091308,5.53516809131,5.53516809151,5.53516809151,5.53516809151,5.99326071321,5.99326071321,5.99326071321,5.99326071316,5.99326071316,5.99326071321,5.73250138381,5.99326071321,3.87657898202,5.65041342477,5.99326071297,5.99326071298,5.99326071298,5.99326071305,5.99326071305,5.99326071296,5.99326071296,5.99326071296,5.99326071296,5.99326071296,5.99326071296,5.57319053247,5.99326071297,5.99326071301,5.99326071311,5.99326071338,5.99326071248,5.99326071248,5.99326071248,5.99326071301,5.99326071301,5.99326071281,5.99326071281,5.99326071281,5.72471244761,5.99326071293,5.99326071293,5.99326071281,5.98995911456,5.99326071285,5.9932607128,5.9932607128,5.9932607128,5.9932607128,5.99326071277,5.99326071277,5.993260712767,5.993260712777,5.993260712777,5.60244525741
"t31",2.31810398472,3.74431075722,3.74431075722,3.74431075722,3.74431075726,3.74431075726,3.74431075722,3.74431075722,3.74431075722,3.74431075722,3.74431075722,2.69778168232,2.69778168232,2.69778168232,1.80770354992,2.69778168232,2.69778168236,2.6977816824,2.6977816824,2.17119292112,1.27370145088,0.67162474345,0.67162474345,0.67162474345,0,1.51927790338,2.49931614908,4.89336409013,4.89336409013,4.89336409013,4.89336409023,4.89336409023,3.81528093143,3.60770874853,4.89336409002,4.89336409002,4.89336409003,4.8933640903,4.8933640903,4.89336409032,4.89336409041,4.89336409041,4.89336409031,4.39574781701,4.37706813712,4.8933640902,4.8933640902,4.8933640902,4.8933640902,4.89336409018,4.89336409018,4.89336409024,4.89336409024,4.89336409029,4.89336409029,4.89336409012,4.89336409012,4.115911909114,3.764654555514,4.27252559832,3.55786843976,4.89336409027,4.89336409022,4.893364090218,4.893364090218,4.89336409022,4.89336409042,4.89336409042,4.89336409042,5.35145671212,5.35145671212,5.35145671212,5.35145671207,5.35145671207,5.35145671212,5.09069738272,5.35145671212,3.23477498093,5.00860942368,5.35145671188,5.35145671189,5.35145671189,5.35145671196,5.35145671196,5.35145671187,5.35145671187,5.35145671187,5.35145671187,5.35145671187,5.35145671187,4.93138653138,5.35145671188,5.35145671192,5.35145671202,5.35145671229,5.35145671139,5.35145671139,5.35145671139,5.35145671192,5.35145671192,5.35145671172,5.35145671172,5.35145671172,5.08290844652,5.35145671184,5.35145671184,5.35145671172,5.34815511347,5.35145671176,5.35145671171,5.35145671171,5.35145671171,5.35145671171,5.35145671168,5.35145671168,5.351456711677,5.351456711687,5.351456711687,4.96064125632
"t18",2.95990798534,4.38611475784,4.38611475784,4.38611475784,4.38611475788,4.38611475788,4.38611475784,4.38611475784,4.38611475784,4.38611475784,4.38611475784,3.33958568294,3.33958568294,3.33958568294,2.44950755054,3.33958568294,3.33958568298,3.33958568302,3.33958568302,2.81299692174,2.1610819045,2.16108190447,2.16108190447,2.16108190447,1.51927790338,0,3.1411201497,5.53516809075,5.53516809075,5.53516809075,5.53516809085,5.53516809085,4.45708493205,4.24951274915,5.53516809064,5.53516809064,5.53516809065,5.53516809092,5.53516809092,5.53516809094,5.53516809103,5.53516809103,5.53516809093,5.03755181763,5.01887213774,5.53516809082,5.53516809082,5.53516809082,5.53516809082,5.5351680908,5.5351680908,5.53516809086,5.53516809086,5.53516809091,5.53516809091,5.53516809074,5.53516809074,4.757715909734,4.406458556134,4.91432959894,4.19967244038,5.53516809089,5.53516809084,5.535168090838,5.535168090838,5.53516809084,5.53516809104,5.53516809104,5.53516809104,5.99326071274,5.99326071274,5.99326071274,5.99326071269,5.99326071269,5.99326071274,5.73250138334,5.99326071274,3.87657898155,5.6504134243,5.9932607125,5.99326071251,5.99326071251,5.99326071258,5.99326071258,5.99326071249,5.99326071249,5.99326071249,5.99326071249,5.99326071249,5.99326071249,5.573190532,5.9932607125,5.99326071254,5.99326071264,5.99326071291,5.99326071201,5.99326071201,5.99326071201,5.99326071254,5.99326071254,5.99326071234,5.99326071234,5.99326071234,5.72471244714,5.99326071246,5.99326071246,5.99326071234,5.98995911409,5.99326071238,5.99326071233,5.99326071233,5.99326071233,5.99326071233,5.9932607123,5.9932607123,5.993260712297,5.993260712307,5.993260712307,5.60244525694
