"","t27","t91","t92","t69","t77","t78","t105","t106","t43","t10","t32","t33","t66","t67","t51","t7","t6","t16","t55","t56","t46","t28","t40","t73","t74","t75","t89","t90","t96","t97","t44","t63","t64","t53","t54","t107","t108","t88","t111","t112","t86","t3","t2","t4","t17","t61","t62","t11","t12","t24","t93","t102","t103","t37","t71","t72","t38","t109","t110","t65","t100","t101","t70","t57","t58","t5","t30","t31","t15","t19","t34","t36","t82","t83","t22","t115","t116","t42","t47","t48","t81","t119","t120","t84","t85","t45","t8","t20","t21","t29","t59","t60","t23","t14","t98","t99","t87","t39","t113","t114","t25","t26","t94","t95","t52","t76","t79","t80","t35","t49","t50","t9","t13","t41","t68","t117","t118","t104","t18","t1"
"t79",6.765520058606,7.644251320356,7.644251320356,7.644251320356,7.644251320286,7.644251320286,7.644251320206,7.644251320206,7.644251320266,6.871776528266,7.644251319866,7.644251319866,7.644251319766,7.644251319766,7.644251319866,5.743238510216,5.715656574986,7.644251319886,7.644251319706,7.644251319706,7.644251319606,7.644251319606,7.252871567886,7.644251319686,7.644251319636,7.587441021536,6.280161108056,6.280161108056,6.280161107956,6.280161107956,6.280161107956,6.280161107456,6.280161107456,6.280161108066,6.280161108066,6.280161108036,6.280161108036,6.280161108066,6.280161108136,6.280161108136,6.280161108166,3.768793760266,3.814555337586,5.046351371756,4.834446903556,6.233730946856,6.233730946856,6.233730947356,5.607218491356,6.090854560706,6.090854560606,6.090854560596,6.090854560596,5.804432806406,6.090854561036,6.090854561036,6.090854561136,6.090854561166,6.090854561166,6.090854561206,6.090854561136,6.090854561136,6.090854561146,6.090854561166,6.090854561166,6.090854561236,5.490871752036,5.441641830136,6.090854560926,6.090854561346,6.090854561146,5.433766303916,6.090854561116,6.090854561116,6.090854560976,6.090854561336,6.090854561336,6.090854561146,6.090854561166,6.090854561166,6.090854561146,6.090854561053,6.090854561053,6.090854561146,6.090854561146,6.090854561146,6.090854560976,6.090854560846,6.090854560846,6.090854561106,6.090854561106,6.090854561106,6.090854561106,6.090854561206,6.090854561206,6.090854561206,6.090854561206,5.956101334406,6.090854561286,6.090854561286,5.221400315206,6.090854561606,4.646427957906,4.646427957906,0.950722048806,0.516975446806,0,0.5068096496,2.807562489006,2.807562489106,2.807562489106,3.555700040506,4.401486522206,3.921864891706,4.401486522606,4.401486522575,4.401486522575,4.401486522576,4.401486522106,3.749296783786
"t80",6.765520058606,7.644251320356,7.644251320356,7.644251320356,7.644251320286,7.644251320286,7.644251320206,7.644251320206,7.644251320266,6.871776528266,7.644251319866,7.644251319866,7.644251319766,7.644251319766,7.644251319866,5.743238510216,5.715656574986,7.644251319886,7.644251319706,7.644251319706,7.644251319606,7.644251319606,7.252871567886,7.644251319686,7.644251319636,7.587441021536,6.280161108056,6.280161108056,6.280161107956,6.280161107956,6.280161107956,6.280161107456,6.280161107456,6.280161108066,6.280161108066,6.280161108036,6.280161108036,6.280161108066,6.280161108136,6.280161108136,6.280161108166,3.768793760266,3.814555337586,5.046351371756,4.834446903556,6.233730946856,6.233730946856,6.233730947356,5.607218491356,6.090854560706,6.090854560606,6.090854560596,6.090854560596,5.804432806406,6.090854561036,6.090854561036,6.090854561136,6.090854561166,6.090854561166,6.090854561206,6.090854561136,6.090854561136,6.090854561146,6.090854561166,6.090854561166,6.090854561236,5.490871752036,5.441641830136,6.090854560926,6.090854561346,6.090854561146,5.433766303916,6.090854561116,6.090854561116,6.090854560976,6.090854561336,6.090854561336,6.090854561146,6.090854561166,6.090854561166,6.090854561146,6.090854561053,6.090854561053,6.090854561146,6.090854561146,6.090854561146,6.090854560976,6.090854560846,6.090854560846,6.090854561106,6.090854561106,6.090854561106,6.090854561106,6.090854561206,6.090854561206,6.090854561206,6.090854561206,5.956101334406,6.090854561286,6.090854561286,5.221400315206,6.090854561606,4.646427957906,4.646427957906,0.950722048806,0.516975446806,0.5068096496,0,2.807562489006,2.807562489106,2.807562489106,3.555700040506,4.401486522206,3.921864891706,4.401486522606,4.401486522575,4.401486522575,4.401486522576,4.401486522106,3.749296783786
"t35",6.7655200586,7.64425132035,7.64425132035,7.64425132035,7.64425132028,7.64425132028,7.6442513202,7.6442513202,7.64425132026,6.87177652826,7.64425131986,7.64425131986,7.64425131976,7.64425131976,7.64425131986,5.74323851021,5.71565657498,7.64425131988,7.6442513197,7.6442513197,7.6442513196,7.6442513196,7.25287156788,7.64425131968,7.64425131963,7.58744102153,6.28016110805,6.28016110805,6.28016110795,6.28016110795,6.28016110795,6.28016110745,6.28016110745,6.28016110806,6.28016110806,6.28016110803,6.28016110803,6.28016110806,6.28016110813,6.28016110813,6.28016110816,3.76879376026,3.81455533758,5.04635137175,4.83444690355,6.23373094685,6.23373094685,6.23373094735,5.60721849135,6.0908545607,6.0908545606,6.09085456059,6.09085456059,5.8044328064,6.09085456103,6.09085456103,6.09085456113,6.09085456116,6.09085456116,6.0908545612,6.09085456113,6.09085456113,6.09085456114,6.09085456116,6.09085456116,6.09085456123,5.49087175203,5.44164183013,6.09085456092,6.09085456134,6.09085456114,5.43376630391,6.09085456111,6.09085456111,6.09085456097,6.09085456133,6.09085456133,6.09085456114,6.09085456116,6.09085456116,6.09085456114,6.090854561047,6.090854561047,6.09085456114,6.09085456114,6.09085456114,6.09085456097,6.09085456084,6.09085456084,6.0908545611,6.0908545611,6.0908545611,6.0908545611,6.0908545612,6.0908545612,6.0908545612,6.0908545612,5.9561013344,6.09085456128,6.09085456128,5.2214003152,6.0908545616,4.6464279579,4.6464279579,2.807562489,2.807562489,2.807562489006,2.807562489006,0,1.8261896423,1.8261896423,3.5557000405,4.4014865222,3.9218648917,4.4014865226,4.401486522569,4.401486522569,4.40148652257,4.4014865221,3.74929678378
"t49",6.7655200587,7.64425132045,7.64425132045,7.64425132045,7.64425132038,7.64425132038,7.6442513203,7.6442513203,7.64425132036,6.87177652836,7.64425131996,7.64425131996,7.64425131986,7.64425131986,7.64425131996,5.74323851031,5.71565657508,7.64425131998,7.6442513198,7.6442513198,7.6442513197,7.6442513197,7.25287156798,7.64425131978,7.64425131973,7.58744102163,6.28016110815,6.28016110815,6.28016110805,6.28016110805,6.28016110805,6.28016110755,6.28016110755,6.28016110816,6.28016110816,6.28016110813,6.28016110813,6.28016110816,6.28016110823,6.28016110823,6.28016110826,3.76879376036,3.81455533768,5.04635137185,4.83444690365,6.23373094695,6.23373094695,6.23373094745,5.60721849145,6.0908545608,6.0908545607,6.09085456069,6.09085456069,5.8044328065,6.09085456113,6.09085456113,6.09085456123,6.09085456126,6.09085456126,6.0908545613,6.09085456123,6.09085456123,6.09085456124,6.09085456126,6.09085456126,6.09085456133,5.49087175213,5.44164183023,6.09085456102,6.09085456144,6.09085456124,5.43376630401,6.09085456121,6.09085456121,6.09085456107,6.09085456143,6.09085456143,6.09085456124,6.09085456126,6.09085456126,6.09085456124,6.090854561147,6.090854561147,6.09085456124,6.09085456124,6.09085456124,6.09085456107,6.09085456094,6.09085456094,6.0908545612,6.0908545612,6.0908545612,6.0908545612,6.0908545613,6.0908545613,6.0908545613,6.0908545613,5.9561013345,6.09085456138,6.09085456138,5.2214003153,6.0908545617,4.646427958,4.646427958,2.8075624891,2.8075624891,2.807562489106,2.807562489106,1.8261896423,0,1.0588623352,3.5557000406,4.4014865223,3.9218648918,4.4014865227,4.401486522669,4.401486522669,4.40148652267,4.4014865222,3.74929678388
"t50",6.7655200587,7.64425132045,7.64425132045,7.64425132045,7.64425132038,7.64425132038,7.6442513203,7.6442513203,7.64425132036,6.87177652836,7.64425131996,7.64425131996,7.64425131986,7.64425131986,7.64425131996,5.74323851031,5.71565657508,7.64425131998,7.6442513198,7.6442513198,7.6442513197,7.6442513197,7.25287156798,7.64425131978,7.64425131973,7.58744102163,6.28016110815,6.28016110815,6.28016110805,6.28016110805,6.28016110805,6.28016110755,6.28016110755,6.28016110816,6.28016110816,6.28016110813,6.28016110813,6.28016110816,6.28016110823,6.28016110823,6.28016110826,3.76879376036,3.81455533768,5.04635137185,4.83444690365,6.23373094695,6.23373094695,6.23373094745,5.60721849145,6.0908545608,6.0908545607,6.09085456069,6.09085456069,5.8044328065,6.09085456113,6.09085456113,6.09085456123,6.09085456126,6.09085456126,6.0908545613,6.09085456123,6.09085456123,6.09085456124,6.09085456126,6.09085456126,6.09085456133,5.49087175213,5.44164183023,6.09085456102,6.09085456144,6.09085456124,5.43376630401,6.09085456121,6.09085456121,6.09085456107,6.09085456143,6.09085456143,6.09085456124,6.09085456126,6.09085456126,6.09085456124,6.090854561147,6.090854561147,6.09085456124,6.09085456124,6.09085456124,6.09085456107,6.09085456094,6.09085456094,6.0908545612,6.0908545612,6.0908545612,6.0908545612,6.0908545613,6.0908545613,6.0908545613,6.0908545613,5.9561013345,6.09085456138,6.09085456138,5.2214003153,6.0908545617,4.646427958,4.646427958,2.8075624891,2.8075624891,2.807562489106,2.807562489106,1.8261896423,1.0588623352,0,3.5557000406,4.4014865223,3.9218648918,4.4014865227,4.401486522669,4.401486522669,4.40148652267,4.4014865222,3.74929678388
"t9",5.9197335765,6.79846483825,6.79846483825,6.79846483825,6.79846483818,6.79846483818,6.7984648381,6.7984648381,6.79846483816,6.02599004616,6.79846483776,6.79846483776,6.79846483766,6.79846483766,6.79846483776,4.89745202811,4.86987009288,6.79846483778,6.7984648376,6.7984648376,6.7984648375,6.7984648375,6.40708508578,6.79846483758,6.79846483753,6.74165453943,5.43437462595,5.43437462595,5.43437462585,5.43437462585,5.43437462585,5.43437462535,5.43437462535,5.43437462596,5.43437462596,5.43437462593,5.43437462593,5.43437462596,5.43437462603,5.43437462603,5.43437462606,2.92300727816,2.96876885548,4.20056488965,3.98866042145,5.38794446475,5.38794446475,5.38794446525,4.76143200925,5.2450680786,5.2450680785,5.24506807849,5.24506807849,4.9586463243,5.24506807893,5.24506807893,5.24506807903,5.24506807906,5.24506807906,5.2450680791,5.24506807903,5.24506807903,5.24506807904,5.24506807906,5.24506807906,5.24506807913,4.64508526993,4.59585534803,5.24506807882,5.24506807924,5.24506807904,4.58797982181,5.24506807901,5.24506807901,5.24506807887,5.24506807923,5.24506807923,5.24506807904,5.24506807906,5.24506807906,5.24506807904,5.245068078947,5.245068078947,5.24506807904,5.24506807904,5.24506807904,5.24506807887,5.24506807874,5.24506807874,5.245068079,5.245068079,5.245068079,5.245068079,5.2450680791,5.2450680791,5.2450680791,5.2450680791,5.1103148523,5.24506807918,5.24506807918,4.3756138331,5.2450680795,3.8006414758,3.8006414758,3.5557000405,3.5557000405,3.555700040506,3.555700040506,3.5557000405,3.5557000406,3.5557000406,0,2.8261086149,2.3464869844,2.8261086153,2.826108615269,2.826108615269,2.82610861527,2.8261086148,2.90351030168
"t13",6.7655200582,7.64425131995,7.64425131995,7.64425131995,7.64425131988,7.64425131988,7.6442513198,7.6442513198,7.64425131986,6.87177652786,7.64425131946,7.64425131946,7.64425131936,7.64425131936,7.64425131946,5.74323850981,5.71565657458,7.64425131948,7.6442513193,7.6442513193,7.6442513192,7.6442513192,7.25287156748,7.64425131928,7.64425131923,7.58744102113,6.28016110765,6.28016110765,6.28016110755,6.28016110755,6.28016110755,6.28016110705,6.28016110705,6.28016110766,6.28016110766,6.28016110763,6.28016110763,6.28016110766,6.28016110773,6.28016110773,6.28016110776,3.76879375986,3.81455533718,5.04635137135,4.83444690315,6.23373094645,6.23373094645,6.23373094695,5.60721849095,6.0908545603,6.0908545602,6.09085456019,6.09085456019,5.804432806,6.09085456063,6.09085456063,6.09085456073,6.09085456076,6.09085456076,6.0908545608,6.09085456073,6.09085456073,6.09085456074,6.09085456076,6.09085456076,6.09085456083,5.49087175163,5.44164182973,6.09085456052,6.09085456094,6.09085456074,5.43376630351,6.09085456071,6.09085456071,6.09085456057,6.09085456093,6.09085456093,6.09085456074,6.09085456076,6.09085456076,6.09085456074,6.090854560647,6.090854560647,6.09085456074,6.09085456074,6.09085456074,6.09085456057,6.09085456044,6.09085456044,6.0908545607,6.0908545607,6.0908545607,6.0908545607,6.0908545608,6.0908545608,6.0908545608,6.0908545608,5.956101334,6.09085456088,6.09085456088,5.2214003148,6.0908545612,4.6464279575,4.6464279575,4.4014865222,4.4014865222,4.401486522206,4.401486522206,4.4014865222,4.4014865223,4.4014865223,2.8261086149,0,2.7920312415,3.2716528724,3.271652872369,3.271652872369,3.27165287237,3.2716528719,3.74929678338
"t41",6.2858984277,7.16462968945,7.16462968945,7.16462968945,7.16462968938,7.16462968938,7.1646296893,7.1646296893,7.16462968936,6.39215489736,7.16462968896,7.16462968896,7.16462968886,7.16462968886,7.16462968896,5.26361687931,5.23603494408,7.16462968898,7.1646296888,7.1646296888,7.1646296887,7.1646296887,6.77324993698,7.16462968878,7.16462968873,7.10781939063,5.80053947715,5.80053947715,5.80053947705,5.80053947705,5.80053947705,5.80053947655,5.80053947655,5.80053947716,5.80053947716,5.80053947713,5.80053947713,5.80053947716,5.80053947723,5.80053947723,5.80053947726,3.28917212936,3.33493370668,4.56672974085,4.35482527265,5.75410931595,5.75410931595,5.75410931645,5.12759686045,5.6112329298,5.6112329297,5.61123292969,5.61123292969,5.3248111755,5.61123293013,5.61123293013,5.61123293023,5.61123293026,5.61123293026,5.6112329303,5.61123293023,5.61123293023,5.61123293024,5.61123293026,5.61123293026,5.61123293033,5.01125012113,4.96202019923,5.61123293002,5.61123293044,5.61123293024,4.95414467301,5.61123293021,5.61123293021,5.61123293007,5.61123293043,5.61123293043,5.61123293024,5.61123293026,5.61123293026,5.61123293024,5.611232930147,5.611232930147,5.61123293024,5.61123293024,5.61123293024,5.61123293007,5.61123292994,5.61123292994,5.6112329302,5.6112329302,5.6112329302,5.6112329302,5.6112329303,5.6112329303,5.6112329303,5.6112329303,5.4764797035,5.61123293038,5.61123293038,4.7417786843,5.6112329307,4.166806327,4.166806327,3.9218648917,3.9218648917,3.921864891706,3.921864891706,3.9218648917,3.9218648918,3.9218648918,2.3464869844,2.7920312415,0,0.8608354071,0.860835407069,0.860835407069,0.86083540707,2.3701346536,3.26967515288
"t68",6.7655200586,7.64425132035,7.64425132035,7.64425132035,7.64425132028,7.64425132028,7.6442513202,7.6442513202,7.64425132026,6.87177652826,7.64425131986,7.64425131986,7.64425131976,7.64425131976,7.64425131986,5.74323851021,5.71565657498,7.64425131988,7.6442513197,7.6442513197,7.6442513196,7.6442513196,7.25287156788,7.64425131968,7.64425131963,7.58744102153,6.28016110805,6.28016110805,6.28016110795,6.28016110795,6.28016110795,6.28016110745,6.28016110745,6.28016110806,6.28016110806,6.28016110803,6.28016110803,6.28016110806,6.28016110813,6.28016110813,6.28016110816,3.76879376026,3.81455533758,5.04635137175,4.83444690355,6.23373094685,6.23373094685,6.23373094735,5.60721849135,6.0908545607,6.0908545606,6.09085456059,6.09085456059,5.8044328064,6.09085456103,6.09085456103,6.09085456113,6.09085456116,6.09085456116,6.0908545612,6.09085456113,6.09085456113,6.09085456114,6.09085456116,6.09085456116,6.09085456123,5.49087175203,5.44164183013,6.09085456092,6.09085456134,6.09085456114,5.43376630391,6.09085456111,6.09085456111,6.09085456097,6.09085456133,6.09085456133,6.09085456114,6.09085456116,6.09085456116,6.09085456114,6.090854561047,6.090854561047,6.09085456114,6.09085456114,6.09085456114,6.09085456097,6.09085456084,6.09085456084,6.0908545611,6.0908545611,6.0908545611,6.0908545611,6.0908545612,6.0908545612,6.0908545612,6.0908545612,5.9561013344,6.09085456128,6.09085456128,5.2214003152,6.0908545616,4.6464279579,4.6464279579,4.4014865226,4.4014865226,4.401486522606,4.401486522606,4.4014865226,4.4014865227,4.4014865227,2.8261086153,3.2716528724,0.8608354071,0,0.695815115569,0.695815115569,0.69581511557,2.8497562845,3.74929678378
"t117",6.765520058569,7.644251320319,7.644251320319,7.644251320319,7.644251320249,7.644251320249,7.644251320169,7.644251320169,7.644251320229,6.871776528229,7.644251319829,7.644251319829,7.644251319729,7.644251319729,7.644251319829,5.743238510179,5.715656574949,7.644251319849,7.644251319669,7.644251319669,7.644251319569,7.644251319569,7.252871567849,7.644251319649,7.644251319599,7.587441021499,6.280161108019,6.280161108019,6.280161107919,6.280161107919,6.280161107919,6.280161107419,6.280161107419,6.280161108029,6.280161108029,6.280161107999,6.280161107999,6.280161108029,6.280161108099,6.280161108099,6.280161108129,3.768793760229,3.814555337549,5.046351371719,4.834446903519,6.233730946819,6.233730946819,6.233730947319,5.607218491319,6.090854560669,6.090854560569,6.090854560559,6.090854560559,5.804432806369,6.090854560999,6.090854560999,6.090854561099,6.090854561129,6.090854561129,6.090854561169,6.090854561099,6.090854561099,6.090854561109,6.090854561129,6.090854561129,6.090854561199,5.490871751999,5.441641830099,6.090854560889,6.090854561309,6.090854561109,5.433766303879,6.090854561079,6.090854561079,6.090854560939,6.090854561299,6.090854561299,6.090854561109,6.090854561129,6.090854561129,6.090854561109,6.090854561016,6.090854561016,6.090854561109,6.090854561109,6.090854561109,6.090854560939,6.090854560809,6.090854560809,6.090854561069,6.090854561069,6.090854561069,6.090854561069,6.090854561169,6.090854561169,6.090854561169,6.090854561169,5.956101334369,6.090854561249,6.090854561249,5.221400315169,6.090854561569,4.646427957869,4.646427957869,4.401486522569,4.401486522569,4.401486522575,4.401486522575,4.401486522569,4.401486522669,4.401486522669,2.826108615269,3.271652872369,0.860835407069,0.695815115569,0,0.017246552338,0.160997319939,2.849756284469,3.749296783749
"t118",6.765520058569,7.644251320319,7.644251320319,7.644251320319,7.644251320249,7.644251320249,7.644251320169,7.644251320169,7.644251320229,6.871776528229,7.644251319829,7.644251319829,7.644251319729,7.644251319729,7.644251319829,5.743238510179,5.715656574949,7.644251319849,7.644251319669,7.644251319669,7.644251319569,7.644251319569,7.252871567849,7.644251319649,7.644251319599,7.587441021499,6.280161108019,6.280161108019,6.280161107919,6.280161107919,6.280161107919,6.280161107419,6.280161107419,6.280161108029,6.280161108029,6.280161107999,6.280161107999,6.280161108029,6.280161108099,6.280161108099,6.280161108129,3.768793760229,3.814555337549,5.046351371719,4.834446903519,6.233730946819,6.233730946819,6.233730947319,5.607218491319,6.090854560669,6.090854560569,6.090854560559,6.090854560559,5.804432806369,6.090854560999,6.090854560999,6.090854561099,6.090854561129,6.090854561129,6.090854561169,6.090854561099,6.090854561099,6.090854561109,6.090854561129,6.090854561129,6.090854561199,5.490871751999,5.441641830099,6.090854560889,6.090854561309,6.090854561109,5.433766303879,6.090854561079,6.090854561079,6.090854560939,6.090854561299,6.090854561299,6.090854561109,6.090854561129,6.090854561129,6.090854561109,6.090854561016,6.090854561016,6.090854561109,6.090854561109,6.090854561109,6.090854560939,6.090854560809,6.090854560809,6.090854561069,6.090854561069,6.090854561069,6.090854561069,6.090854561169,6.090854561169,6.090854561169,6.090854561169,5.956101334369,6.090854561249,6.090854561249,5.221400315169,6.090854561569,4.646427957869,4.646427957869,4.401486522569,4.401486522569,4.401486522575,4.401486522575,4.401486522569,4.401486522669,4.401486522669,2.826108615269,3.271652872369,0.860835407069,0.695815115569,0.017246552338,0,0.160997319939,2.849756284469,3.749296783749
